"params","Low","Med","Up","lab"
"sigma_logvl",0.830884140711185,0.988173318009165,1.1325119564259,"1 [95% CrI: 0.8 to 1.1]"
"alpha_0",4.58249916889721,5.04905476752688,5.57297273703995,"5 [95% CrI: 4.6 to 5.6]"
"beta_0.1",0.0776510400998196,0.328279137362072,1.24772959811419,"0.3 [95% CrI: 0.1 to 1.2]"
"beta_0.2",0.919281424209372,1.22462623758905,1.60095156879331,"1.2 [95% CrI: 0.9 to 1.6]"
"sigmasq_u.1",0.775179074984234,1.13196798690127,1.54593075268066,"1.1 [95% CrI: 0.8 to 1.5]"
"sigmasq_u.2",0.476784300130619,0.654444091926266,0.914580384448542,"0.7 [95% CrI: 0.5 to 0.9]"
"sigmasq_u.3",0.876715250669383,1.67974439495736,2.73705229996162,"1.7 [95% CrI: 0.9 to 2.7]"
"theta_rand_id.1.1",-1.46051598986781,-0.607675996167216,0.516999771187024,"-0.6 [95% CrI: -1.5 to 0.5]"
"theta_rand_id.2.1",-0.229716036816013,0.689169490483906,1.73288235531177,"0.7 [95% CrI: -0.2 to 1.7]"
"theta_rand_id.3.1",-0.0872289620734049,0.749267892401665,1.87477735936931,"0.7 [95% CrI: -0.1 to 1.9]"
"theta_rand_id.4.1",-0.633507423429571,0.586561064296138,1.87785624393484,"0.6 [95% CrI: -0.6 to 1.9]"
"theta_rand_id.5.1",-3.23039286493592,-1.55179224104784,0.578348674070313,"-1.6 [95% CrI: -3.2 to 0.6]"
"theta_rand_id.6.1",-0.617473664706674,0.580412844486457,2.07713985191062,"0.6 [95% CrI: -0.6 to 2.1]"
"theta_rand_id.7.1",0.893931726521267,1.87358802434253,2.91690079179042,"1.9 [95% CrI: 0.9 to 2.9]"
"theta_rand_id.8.1",-1.27765406046611,-0.11355113856462,1.81625331783237,"-0.1 [95% CrI: -1.3 to 1.8]"
"theta_rand_id.9.1",-2.53248044049333,-1.39774179945164,0.750407392283637,"-1.4 [95% CrI: -2.5 to 0.8]"
"theta_rand_id.10.1",-0.950503568102098,-0.0986860519203019,0.766894609324511,"-0.1 [95% CrI: -1 to 0.8]"
"theta_rand_id.11.1",-0.599856675023639,0.631586607403371,2.12172796087774,"0.6 [95% CrI: -0.6 to 2.1]"
"theta_rand_id.12.1",-0.160928284511318,0.74805356588679,1.56074341516609,"0.7 [95% CrI: -0.2 to 1.6]"
"theta_rand_id.13.1",-0.824444276350723,0.0127780897667248,1.4102467195525,"0 [95% CrI: -0.8 to 1.4]"
"theta_rand_id.14.1",-1.75146217289798,-0.812507715993812,0.103587818124161,"-0.8 [95% CrI: -1.8 to 0.1]"
"theta_rand_id.15.1",-0.775538133355606,0.455654284636602,1.84907867615983,"0.5 [95% CrI: -0.8 to 1.8]"
"theta_rand_id.16.1",-0.347815776309007,0.677651695092778,2.12388514731284,"0.7 [95% CrI: -0.3 to 2.1]"
"theta_rand_id.17.1",-0.346042868652396,0.644759999415694,2.05079461429669,"0.6 [95% CrI: -0.3 to 2.1]"
"theta_rand_id.18.1",-1.24863010474411,-0.0425377616283902,1.76647965346059,"0 [95% CrI: -1.2 to 1.8]"
"theta_rand_id.19.1",-1.34298015855194,-0.123629897739254,1.79633937131998,"-0.1 [95% CrI: -1.3 to 1.8]"
"theta_rand_id.20.1",-0.311151067017167,0.697502586391032,2.01653597037181,"0.7 [95% CrI: -0.3 to 2]"
"theta_rand_id.21.1",-0.910498561328823,0.338677925630389,2.50433152603909,"0.3 [95% CrI: -0.9 to 2.5]"
"theta_rand_id.22.1",-1.19871944478509,0.132872897845003,1.97020176250342,"0.1 [95% CrI: -1.2 to 2]"
"theta_rand_id.23.1",-0.844907821137214,0.0690438862413948,1.20553484985284,"0.1 [95% CrI: -0.8 to 1.2]"
"theta_rand_id.24.1",-0.19844520487709,0.71501434626115,1.90237501554528,"0.7 [95% CrI: -0.2 to 1.9]"
"theta_rand_id.25.1",-0.567628832092653,0.748696510056846,2.1703200415471,"0.7 [95% CrI: -0.6 to 2.2]"
"theta_rand_id.26.1",-0.124528475183143,1.04703098231717,2.5273874696779,"1 [95% CrI: -0.1 to 2.5]"
"theta_rand_id.27.1",0.747908974555305,1.79187930934414,2.84044388785657,"1.8 [95% CrI: 0.7 to 2.8]"
"theta_rand_id.28.1",-2.33353896813068,-1.54186546140697,-0.379646019867612,"-1.5 [95% CrI: -2.3 to -0.4]"
"theta_rand_id.29.1",-2.32483710333719,-0.811979581202001,1.61798243380765,"-0.8 [95% CrI: -2.3 to 1.6]"
"theta_rand_id.30.1",-1.80902124236064,-0.87021036215642,0.375479893593763,"-0.9 [95% CrI: -1.8 to 0.4]"
"theta_rand_id.31.1",-3.0062052576523,-1.5967611462987,0.219873565379058,"-1.6 [95% CrI: -3 to 0.2]"
"theta_rand_id.32.1",-2.61119736139654,-1.14661236688241,1.39300001582606,"-1.1 [95% CrI: -2.6 to 1.4]"
"theta_rand_id.33.1",-2.52369449907187,-1.43717064660937,-0.156517355062425,"-1.4 [95% CrI: -2.5 to -0.2]"
"theta_rand_id.34.1",-1.32162489070488,0.274942045075307,2.84261889397825,"0.3 [95% CrI: -1.3 to 2.8]"
"theta_rand_id.35.1",-3.00439869717751,-1.95333599775369,0.0195270383255192,"-2 [95% CrI: -3 to 0]"
"theta_rand_id.36.1",-0.490504902977591,0.503778650186646,1.76651461231289,"0.5 [95% CrI: -0.5 to 1.8]"
"theta_rand_id.37.1",-1.0072510108599,-0.0433132628482109,1.05415256548786,"0 [95% CrI: -1 to 1.1]"
"theta_rand_id.38.1",-2.45024790852302,-1.13434990528223,0.823970899561127,"-1.1 [95% CrI: -2.5 to 0.8]"
"theta_rand_id.39.1",-0.531204005815903,0.499958050753187,1.97595521536704,"0.5 [95% CrI: -0.5 to 2]"
"theta_rand_id.40.1",-2.32261828193399,-0.355069641228915,1.92000463093766,"-0.4 [95% CrI: -2.3 to 1.9]"
"theta_rand_id.41.1",-0.80603772323712,0.0764011558556166,1.08435368121209,"0.1 [95% CrI: -0.8 to 1.1]"
"theta_rand_id.42.1",-2.52232728291474,-1.484309119596,0.751950675486436,"-1.5 [95% CrI: -2.5 to 0.8]"
"theta_rand_id.43.1",-1.36888040233423,-0.364026622904084,0.757612457736002,"-0.4 [95% CrI: -1.4 to 0.8]"
"theta_rand_id.44.1",0.0265138317142,0.906174811950907,1.79517021115728,"0.9 [95% CrI: 0 to 1.8]"
"theta_rand_id.45.1",-0.871975624245157,-0.00655572234017585,0.971686726119632,"0 [95% CrI: -0.9 to 1]"
"theta_rand_id.46.1",-0.18067439100505,0.770470376005548,2.0026961664205,"0.8 [95% CrI: -0.2 to 2]"
"theta_rand_id.47.1",-1.99830872972907,-0.424920039608369,1.87140397670439,"-0.4 [95% CrI: -2 to 1.9]"
"theta_rand_id.48.1",-1.93033501302955,-0.662110193137228,0.954749536863029,"-0.7 [95% CrI: -1.9 to 1]"
"theta_rand_id.1.2",-1.46966359429826,-0.83725644838872,-0.160334736808352,"-0.8 [95% CrI: -1.5 to -0.2]"
"theta_rand_id.2.2",-1.09914010660537,-0.478524999326547,0.158087331477376,"-0.5 [95% CrI: -1.1 to 0.2]"
"theta_rand_id.3.2",-0.880405409912523,-0.3278029445608,0.226327243106821,"-0.3 [95% CrI: -0.9 to 0.2]"
"theta_rand_id.4.2",-0.484457449524292,0.118517147590325,1.61752207864239,"0.1 [95% CrI: -0.5 to 1.6]"
"theta_rand_id.5.2",-1.32350841712371,-0.639683505963019,-0.045241572725653,"-0.6 [95% CrI: -1.3 to 0]"
"theta_rand_id.6.2",-0.91080659206443,-0.412168014177023,-0.00918850554488614,"-0.4 [95% CrI: -0.9 to 0]"
"theta_rand_id.7.2",-0.162231162142127,0.24952315942473,0.700025609378565,"0.2 [95% CrI: -0.2 to 0.7]"
"theta_rand_id.8.2",-0.036358652386663,0.536053346933533,1.35361153843574,"0.5 [95% CrI: 0 to 1.4]"
"theta_rand_id.9.2",-0.467790931633001,0.246600563502296,1.47715194753398,"0.2 [95% CrI: -0.5 to 1.5]"
"theta_rand_id.10.2",-0.850282586386703,-0.0205339466580986,0.795303515773211,"0 [95% CrI: -0.9 to 0.8]"
"theta_rand_id.11.2",-0.56646395260554,-0.0382823870620605,0.490842418256025,"0 [95% CrI: -0.6 to 0.5]"
"theta_rand_id.12.2",-1.03502526202987,-0.209702871802478,0.555629172567841,"-0.2 [95% CrI: -1 to 0.6]"
"theta_rand_id.13.2",-0.439394144195283,0.169058809240116,1.06343476621249,"0.2 [95% CrI: -0.4 to 1.1]"
"theta_rand_id.14.2",-0.453082839656371,0.536026866839033,1.52242923687571,"0.5 [95% CrI: -0.5 to 1.5]"
"theta_rand_id.15.2",-0.72084474292588,-0.268013559771169,0.193120673947463,"-0.3 [95% CrI: -0.7 to 0.2]"
"theta_rand_id.16.2",-1.05271374226672,-0.568503986281823,-0.131545526504045,"-0.6 [95% CrI: -1.1 to -0.1]"
"theta_rand_id.17.2",-0.489222959853362,-0.0176259819188317,0.581459792427378,"0 [95% CrI: -0.5 to 0.6]"
"theta_rand_id.18.2",-0.378893925171004,0.214401877820538,1.26815653507375,"0.2 [95% CrI: -0.4 to 1.3]"
"theta_rand_id.19.2",-0.174451282768624,0.343920495347148,0.930539058580348,"0.3 [95% CrI: -0.2 to 0.9]"
"theta_rand_id.20.2",-0.909632452414456,-0.437224376677481,0.0152638437249159,"-0.4 [95% CrI: -0.9 to 0]"
"theta_rand_id.21.2",0.408603786279332,1.01332462333092,1.73921277555063,"1 [95% CrI: 0.4 to 1.7]"
"theta_rand_id.22.2",-0.114623579652814,0.396240821660003,0.934118831821944,"0.4 [95% CrI: -0.1 to 0.9]"
"theta_rand_id.23.2",-0.731524589104663,-0.0765216540527322,0.522260137790104,"-0.1 [95% CrI: -0.7 to 0.5]"
"theta_rand_id.24.2",0.204794888222598,0.80466718481222,1.7203774495051,"0.8 [95% CrI: 0.2 to 1.7]"
"theta_rand_id.25.2",-1.85311830687875,-1.0231447189374,-0.41370680103106,"-1 [95% CrI: -1.9 to -0.4]"
"theta_rand_id.26.2",-0.25103384572621,0.170311120507268,0.948872838513921,"0.2 [95% CrI: -0.3 to 0.9]"
"theta_rand_id.27.2",-0.393565250775101,0.0623097298593857,0.507311092031638,"0.1 [95% CrI: -0.4 to 0.5]"
"theta_rand_id.28.2",-1.57333385257528,-0.481286522803668,1.0807994870904,"-0.5 [95% CrI: -1.6 to 1.1]"
"theta_rand_id.29.2",-0.268857731843008,0.398458604453995,1.32590359782829,"0.4 [95% CrI: -0.3 to 1.3]"
"theta_rand_id.30.2",-0.637686815176584,0.114215861099936,0.894142257307777,"0.1 [95% CrI: -0.6 to 0.9]"
"theta_rand_id.31.2",-1.98027237139449,-0.959383009091466,-0.217933972335523,"-1 [95% CrI: -2 to -0.2]"
"theta_rand_id.32.2",-0.59962928778156,0.036948294167928,0.90826237131844,"0 [95% CrI: -0.6 to 0.9]"
"theta_rand_id.33.2",-2.09813204557139,-1.29983980201858,-0.557995458836732,"-1.3 [95% CrI: -2.1 to -0.6]"
"theta_rand_id.34.2",0.361828048262488,1.16631963291101,1.98566176470568,"1.2 [95% CrI: 0.4 to 2]"
"theta_rand_id.35.2",-1.56043365825636,-0.768279945066496,-0.0857550746218586,"-0.8 [95% CrI: -1.6 to -0.1]"
"theta_rand_id.36.2",-0.172769598391374,0.308732610228074,0.955992798637425,"0.3 [95% CrI: -0.2 to 1]"
"theta_rand_id.37.2",-0.110232608106778,0.799857905224824,1.94015299133464,"0.8 [95% CrI: -0.1 to 1.9]"
"theta_rand_id.38.2",-0.569630035339526,0.0200849011047889,0.948766853075728,"0 [95% CrI: -0.6 to 0.9]"
"theta_rand_id.39.2",-0.483279066151671,0.0158877341883783,0.551563424901647,"0 [95% CrI: -0.5 to 0.6]"
"theta_rand_id.40.2",-0.478271509166178,0.305708566663441,1.12743923810755,"0.3 [95% CrI: -0.5 to 1.1]"
"theta_rand_id.41.2",-1.50314151623339,-0.186408268964648,0.823192612022121,"-0.2 [95% CrI: -1.5 to 0.8]"
"theta_rand_id.42.2",-0.68158617274008,0.0786353824250738,1.26432065809521,"0.1 [95% CrI: -0.7 to 1.3]"
"theta_rand_id.43.2",-0.74793585724974,-0.0268443581069269,0.671493772529517,"0 [95% CrI: -0.7 to 0.7]"
"theta_rand_id.44.2",-1.01648356537879,-0.411467065678104,0.122552586101976,"-0.4 [95% CrI: -1 to 0.1]"
"theta_rand_id.45.2",0.184894436195812,0.939241300520741,1.79771663354319,"0.9 [95% CrI: 0.2 to 1.8]"
"theta_rand_id.46.2",-0.443665761399961,-0.0390181462145508,0.450843248943401,"0 [95% CrI: -0.4 to 0.5]"
"theta_rand_id.47.2",-0.403509425445396,0.305494872877401,1.00362382708849,"0.3 [95% CrI: -0.4 to 1]"
"theta_rand_id.48.2",-0.431286881058836,0.190373366985894,1.08237322317891,"0.2 [95% CrI: -0.4 to 1.1]"
"theta_rand_id.1.3",-4.25625155889862,0.065398000687962,2.54482794336666,"0.1 [95% CrI: -4.3 to 2.5]"
"theta_rand_id.2.3",-2.77825417186567,0.776390028578971,3.22124771027634,"0.8 [95% CrI: -2.8 to 3.2]"
"theta_rand_id.3.3",-2.53831101278194,0.34638707429974,2.11010589857675,"0.3 [95% CrI: -2.5 to 2.1]"
"theta_rand_id.4.3",-2.22833175466104,0.552669755328096,3.96119982120454,"0.6 [95% CrI: -2.2 to 4]"
"theta_rand_id.5.3",-5.44644375539785,-1.91297920523091,0.982145669034351,"-1.9 [95% CrI: -5.4 to 1]"
"theta_rand_id.6.3",-3.65405965782533,-0.748368632194644,1.17255657462272,"-0.7 [95% CrI: -3.7 to 1.2]"
"theta_rand_id.7.3",-0.974775055996954,0.547321423004925,1.91295441006077,"0.5 [95% CrI: -1 to 1.9]"
"theta_rand_id.8.3",-2.2708007003999,-0.246761579587219,1.23021102899445,"-0.2 [95% CrI: -2.3 to 1.2]"
"theta_rand_id.9.3",-3.2510603842449,0.00844143568699854,2.07779667108947,"0 [95% CrI: -3.3 to 2.1]"
"theta_rand_id.10.3",-0.807551613256136,2.21078197107586,4.533043122548,"2.2 [95% CrI: -0.8 to 4.5]"
"theta_rand_id.11.3",-3.14213593398466,-0.779716204832242,0.779874089087328,"-0.8 [95% CrI: -3.1 to 0.8]"
"theta_rand_id.12.3",-1.67209648273715,1.68942234401277,4.07751209590897,"1.7 [95% CrI: -1.7 to 4.1]"
"theta_rand_id.13.3",-1.85037835108211,0.578098531023062,2.60237469241832,"0.6 [95% CrI: -1.9 to 2.6]"
"theta_rand_id.14.3",-0.633572138201509,2.25917671604664,3.95254465614254,"2.3 [95% CrI: -0.6 to 4]"
"theta_rand_id.15.3",-3.27059619857341,-0.802565952357712,0.800694216908885,"-0.8 [95% CrI: -3.3 to 0.8]"
"theta_rand_id.16.3",-3.49752368341046,-0.79023631060495,1.08138770826567,"-0.8 [95% CrI: -3.5 to 1.1]"
"theta_rand_id.17.3",-2.34814728580774,0.0408761081544318,2.59745887152926,"0 [95% CrI: -2.3 to 2.6]"
"theta_rand_id.18.3",-3.21102628505048,-0.508719695300245,1.94292953148926,"-0.5 [95% CrI: -3.2 to 1.9]"
"theta_rand_id.19.3",-2.5919172864263,-0.616631004076803,0.888593593272608,"-0.6 [95% CrI: -2.6 to 0.9]"
"theta_rand_id.20.3",-3.3804884325884,-0.259901180783026,1.58727838666408,"-0.3 [95% CrI: -3.4 to 1.6]"
"theta_rand_id.21.3",-1.63855833702243,-0.455148319119456,0.847208505492079,"-0.5 [95% CrI: -1.6 to 0.8]"
"theta_rand_id.22.3",-2.62787617607408,-0.692395739347097,0.768531269926229,"-0.7 [95% CrI: -2.6 to 0.8]"
"theta_rand_id.23.3",-2.1069491901987,0.715078622014721,2.2102735481935,"0.7 [95% CrI: -2.1 to 2.2]"
"theta_rand_id.24.3",-1.13865131697196,0.641406937784946,2.15783719290133,"0.6 [95% CrI: -1.1 to 2.2]"
"theta_rand_id.25.3",-4.75599263090002,-1.27931320108935,1.59758345815629,"-1.3 [95% CrI: -4.8 to 1.6]"
"theta_rand_id.26.3",-2.04879367960075,-0.17833040547902,2.41012976457375,"-0.2 [95% CrI: -2 to 2.4]"
"theta_rand_id.27.3",-1.43998382402972,0.698946313395707,2.38723983835344,"0.7 [95% CrI: -1.4 to 2.4]"
"theta_rand_id.28.3",-3.74883499522146,1.8758743664695,5.50432935067893,"1.9 [95% CrI: -3.7 to 5.5]"
"theta_rand_id.29.3",-3.39719229890081,-0.97806121067885,0.871861016202154,"-1 [95% CrI: -3.4 to 0.9]"
"theta_rand_id.30.3",-2.52584006371995,1.01121630820867,3.01358195384027,"1 [95% CrI: -2.5 to 3]"
"theta_rand_id.31.3",-5.74227121786188,-2.17185740164166,0.512800681699005,"-2.2 [95% CrI: -5.7 to 0.5]"
"theta_rand_id.32.3",-4.20671159868671,-1.32858000589845,1.01575165058546,"-1.3 [95% CrI: -4.2 to 1]"
"theta_rand_id.33.3",-6.08460596819244,-1.39263795695602,3.33832285566689,"-1.4 [95% CrI: -6.1 to 3.3]"
"theta_rand_id.34.3",-1.88742327696694,-0.524653851711445,0.619332535774431,"-0.5 [95% CrI: -1.9 to 0.6]"
"theta_rand_id.35.3",-5.44929904494505,-1.42160693783383,1.93952882640683,"-1.4 [95% CrI: -5.4 to 1.9]"
"theta_rand_id.36.3",-1.06108219951901,0.764127416610407,2.57140299037991,"0.8 [95% CrI: -1.1 to 2.6]"
"theta_rand_id.37.3",-0.122182921044602,2.77596798752146,4.52105834716641,"2.8 [95% CrI: -0.1 to 4.5]"
"theta_rand_id.38.3",-3.61941938206227,-0.354777793602626,1.98045787960932,"-0.4 [95% CrI: -3.6 to 2]"
"theta_rand_id.39.3",-2.57752833873681,-0.113438067545202,1.48345572324139,"-0.1 [95% CrI: -2.6 to 1.5]"
"theta_rand_id.40.3",-4.01570600053173,-1.68706030590212,-0.0824700242315629,"-1.7 [95% CrI: -4 to -0.1]"
"theta_rand_id.41.3",-1.01412468477017,3.25268884178418,6.07231062212782,"3.3 [95% CrI: -1 to 6.1]"
"theta_rand_id.42.3",-3.63658018095012,0.155273080899189,2.46504644163739,"0.2 [95% CrI: -3.6 to 2.5]"
"theta_rand_id.43.3",-1.85025477334294,1.19769289162796,2.94420118705076,"1.2 [95% CrI: -1.9 to 2.9]"
"theta_rand_id.44.3",-2.064207849764,1.0031849662519,3.02579366719274,"1 [95% CrI: -2.1 to 3]"
"theta_rand_id.45.3",0.628386368740461,2.11962716207895,3.43789485291306,"2.1 [95% CrI: 0.6 to 3.4]"
"theta_rand_id.46.3",-1.84654199788468,0.264180326017856,2.13712873250623,"0.3 [95% CrI: -1.8 to 2.1]"
"theta_rand_id.47.3",-3.64526141996529,-1.05217022757205,0.6588697158895,"-1.1 [95% CrI: -3.6 to 0.7]"
"theta_rand_id.48.3",-2.81419666200609,-0.0661207856379598,1.46852842448489,"-0.1 [95% CrI: -2.8 to 1.5]"
